Date,Diesel,GPR Index,Inflation Rate
12-12-2020,1.431,50.96,1.59
13-12-2020,1.431,28.13,1.6
14-12-2020,1.451,29.8,1.61
15-12-2020,1.461,89.53,1.64
16-12-2020,1.478,52.51,1.63
17-12-2020,1.491,93.12,1.63
18-12-2020,1.513,79.99,1.64
19-12-2020,1.513,66.18,1.653333333
20-12-2020,1.513,8.83,1.666666667
21-12-2020,1.468,91.12,1.68
22-12-2020,1.46,62.68,1.66
23-12-2020,1.495,68.6,1.71
24-12-2020,1.494,55,1.72
25-12-2020,1.494,48.24,1.7225
26-12-2020,1.494,51.64,1.725
27-12-2020,1.494,28.47,1.7275
28-12-2020,1.48,41.41,1.73
29-12-2020,1.484,69.01,1.715
30-12-2020,1.475,59.15,1.7
31-12-2020,1.473,80.79,1.69
01-01-2021,1.473,65.27,1.69
02-01-2021,1.473,39.44,1.69
03-01-2021,1.473,19.04,1.69
04-01-2021,1.459,99.33,1.69
05-01-2021,1.521,121.85,1.71
06-01-2021,1.524,106.57,1.71
07-01-2021,1.537,54.24,1.72
08-01-2021,1.582,77.74,1.74
09-01-2021,1.582,84.59,1.746666667
10-01-2021,1.582,70.81,1.753333333
11-01-2021,1.57,84.14,1.76
12-01-2021,1.594,169.88,1.75
13-01-2021,1.594,66.5,1.72
14-01-2021,1.615,62.11,1.71
15-01-2021,1.585,57.97,1.7
16-01-2021,1.585,72.01,1.7025
17-01-2021,1.585,71.32,1.705
18-01-2021,1.585,94.49,1.7075
19-01-2021,1.594,66.67,1.71
20-01-2021,1.591,87.49,1.7
21-01-2021,1.594,47.44,1.71
22-01-2021,1.569,93.71,1.72
23-01-2021,1.569,56.43,1.693333333
24-01-2021,1.569,34.06,1.666666667
25-01-2021,1.59,140.45,1.64
26-01-2021,1.594,50.25,1.66
27-01-2021,1.605,68.84,1.65
28-01-2021,1.599,112.79,1.73
29-01-2021,1.599,63.22,1.76
30-01-2021,1.599,61.92,1.7475
31-01-2021,1.599,23.89,1.735
01-02-2021,1.649,60.05,1.7225
02-02-2021,1.682,192.34,1.71
03-02-2021,1.694,69.92,1.72
04-02-2021,1.707,78.18,1.72
05-02-2021,1.716,106.44,1.7
06-02-2021,1.716,63.06,1.7
07-02-2021,1.716,48.48,1.7
08-02-2021,1.753,72.8,1.7
09-02-2021,1.757,61.26,1.7
10-02-2021,1.757,74.93,1.69
11-02-2021,1.741,63.46,1.71
12-02-2021,1.778,73.33,1.74
13-02-2021,1.778,36.62,1.7425
14-02-2021,1.778,25.29,1.745
15-02-2021,1.778,61.24,1.7475
16-02-2021,1.819,91.76,1.75
17-02-2021,1.846,104.37,1.75
18-02-2021,1.825,33.67,1.75
19-02-2021,1.818,85.16,1.77
20-02-2021,1.818,23.76,1.783333333
21-02-2021,1.818,37.47,1.796666667
22-02-2021,1.866,71.29,1.81
23-02-2021,1.884,97.43,1.85
24-02-2021,1.921,77.84,1.86
25-02-2021,1.903,46.18,1.89
26-02-2021,1.851,121.14,1.88
27-02-2021,1.851,81.19,1.883333333
28-02-2021,1.851,66.42,1.886666667
01-03-2021,1.823,96.3,1.89
02-03-2021,1.811,137.47,1.91
03-03-2021,1.837,154.59,1.88
04-03-2021,1.901,88.44,1.87
05-03-2021,1.951,88.98,1.88
06-03-2021,1.951,58,1.89
07-03-2021,1.951,16.28,1.9
08-03-2021,1.906,60.4,1.91
09-03-2021,1.895,22.26,1.92
10-03-2021,1.915,57.34,1.94
11-03-2021,1.959,70.39,1.95
12-03-2021,1.958,49.38,1.95
13-03-2021,1.958,72.59,1.946666667
14-03-2021,1.958,43.82,1.943333333
15-03-2021,1.944,111.6,1.94
16-03-2021,1.931,108.84,1.97
17-03-2021,1.901,93.31,1.97
18-03-2021,1.766,134.94,1.97
19-03-2021,1.822,42.85,1.97
20-03-2021,1.822,29.49,1.966666667
21-03-2021,1.822,26.29,1.963333333
22-03-2021,1.823,119.16,1.96
23-03-2021,1.737,99.46,1.96
24-03-2021,1.818,76.44,1.99
25-03-2021,1.746,63.78,2
26-03-2021,1.802,69.78,2.01
27-03-2021,1.802,41.33,2.016666667
28-03-2021,1.802,75.63,2.023333333
29-03-2021,1.808,123.24,2.03
30-03-2021,1.787,95.42,2.06
31-03-2021,1.771,76.35,2.09
01-04-2021,1.824,67.7,2.06
02-04-2021,1.824,65.7,2.06
03-04-2021,1.824,91.82,2.06
04-04-2021,1.824,23.44,2.06
05-04-2021,1.774,74.56,2.06
06-04-2021,1.797,92.79,2.08
07-04-2021,1.805,113.79,2.06
08-04-2021,1.813,32.52,2.09
09-04-2021,1.81,48.01,2.1
10-04-2021,1.81,32.44,2.1
11-04-2021,1.81,48.83,2.1
12-04-2021,1.814,100.38,2.1
13-04-2021,1.817,95.29,2.1
14-04-2021,1.881,186.3,2.12
15-04-2021,1.897,103.26,2.1
16-04-2021,1.894,95.03,2.09
17-04-2021,1.894,101.41,2.086666667
18-04-2021,1.894,54.82,2.083333333
19-04-2021,1.896,110.42,2.08
20-04-2021,1.878,125.27,2.08
21-04-2021,1.848,166.3,2.08
22-04-2021,1.864,113.77,2.13
23-04-2021,1.874,146.73,2.13
24-04-2021,1.874,111.82,2.123333333
25-04-2021,1.874,16.6,2.116666667
26-04-2021,1.878,54.47,2.11
27-04-2021,1.913,131.65,2.15
28-04-2021,1.934,50.06,2.19
29-04-2021,1.958,47.38,2.17
30-04-2021,1.919,36.4,2.21
01-05-2021,1.919,56.09,2.213333333
02-05-2021,1.919,49.56,2.216666667
03-05-2021,1.952,97.43,2.22
04-05-2021,2.002,93.88,2.22
05-05-2021,1.999,60.39,2.21
06-05-2021,1.997,76.31,2.2
07-05-2021,2.013,55.93,2.21
08-05-2021,2.013,3.57,2.2175
09-05-2021,2.013,8.32,2.225
10-05-2021,2.02,49,2.2325
11-05-2021,2.053,101.18,2.24
12-05-2021,2.08,63.3,2.21
13-05-2021,2.006,140.43,2.16
14-05-2021,2.045,115.36,2.14
15-05-2021,2.045,88.29,2.146666667
16-05-2021,2.045,49.32,2.153333333
17-05-2021,2.067,92.16,2.16
18-05-2021,2.062,98.59,2.16
19-05-2021,2.013,158.96,2.17
20-05-2021,1.96,125.85,2.14
21-05-2021,1.997,165.85,2.15
22-05-2021,1.997,68.16,2.153333333
23-05-2021,1.997,65.92,2.156666667
24-05-2021,2.044,138.41,2.16
25-05-2021,2.028,170.94,2.2
26-05-2021,2.048,176.61,2.21
27-05-2021,2.059,133.34,2.2
28-05-2021,2.04,140.03,2.22
29-05-2021,2.04,59.02,2.2175
30-05-2021,2.04,31.1,2.215
31-05-2021,2.04,57.55,2.2125
01-06-2021,2.082,65.87,2.21
02-06-2021,2.109,68.73,2.21
03-06-2021,2.106,60.07,2.26
04-06-2021,2.116,79.61,2.28
05-06-2021,2.116,41.49,2.273333333
06-06-2021,2.116,47.32,2.266666667
07-06-2021,2.116,54.3,2.26
08-06-2021,2.141,59.73,2.27
09-06-2021,2.126,93.25,2.3
10-06-2021,2.144,85.51,2.3
11-06-2021,2.12,131.48,2.27
12-06-2021,2.12,47.13,2.283333333
13-06-2021,2.12,58.56,2.296666667
14-06-2021,2.115,29.36,2.31
15-06-2021,2.116,73.51,2.33
16-06-2021,2.095,144.79,2.29
17-06-2021,2.066,138.02,2.31
18-06-2021,2.088,84.5,2.32
19-06-2021,2.088,42.24,2.326666667
20-06-2021,2.088,94.64,2.333333333
21-06-2021,2.124,94.5,2.34
22-06-2021,2.154,170.6,2.36
23-06-2021,2.157,41.51,2.35
24-06-2021,2.164,76.66,2.37
25-06-2021,2.145,54.79,2.35
26-06-2021,2.145,25.45,2.353333333
27-06-2021,2.145,8.47,2.356666667
28-06-2021,2.118,97.29,2.36
29-06-2021,2.132,95.69,2.35
30-06-2021,2.126,43.82,2.32
01-07-2021,2.147,64.11,2.34
02-07-2021,2.179,78.98,2.33
03-07-2021,2.179,46.89,2.325
04-07-2021,2.179,46.52,2.32
05-07-2021,2.179,65.99,2.315
06-07-2021,2.12,63.33,2.31
07-07-2021,2.087,34.78,2.33
08-07-2021,2.128,37.86,2.33
09-07-2021,2.152,32.36,2.33
10-07-2021,2.152,31.02,2.33
11-07-2021,2.152,27.3,2.33
12-07-2021,2.15,69.74,2.33
13-07-2021,2.18,77.25,2.36
14-07-2021,2.136,56.22,2.34
15-07-2021,2.103,104.51,2.32
16-07-2021,2.102,70.38,2.33
17-07-2021,2.102,76.57,2.33
18-07-2021,2.102,32.56,2.33
19-07-2021,1.984,50.57,2.33
20-07-2021,2.015,37.43,2.34
21-07-2021,2.084,49.92,2.36
22-07-2021,2.127,95.29,2.39
23-07-2021,2.133,91.79,2.41
24-07-2021,2.133,65.36,2.413333333
25-07-2021,2.133,26.22,2.416666667
26-07-2021,2.156,59.15,2.42
27-07-2021,2.146,79.2,2.41
28-07-2021,2.151,53.3,2.42
29-07-2021,2.19,30.92,2.42
30-07-2021,2.191,80.9,2.47
31-07-2021,2.191,30.39,2.463333333
01-08-2021,2.191,40.69,2.456666667
02-08-2021,2.142,111.95,2.45
03-08-2021,2.123,50.82,2.49
04-08-2021,2.069,89.99,2.54
05-08-2021,2.101,99.66,2.53
06-08-2021,2.076,63.62,2.54
07-08-2021,2.076,50.91,2.53
08-08-2021,2.076,18.56,2.52
09-08-2021,2.044,42.61,2.51
10-08-2021,2.083,103.37,2.51
11-08-2021,2.108,71.91,2.54
12-08-2021,2.098,76.15,2.52
13-08-2021,2.063,95.29,2.48
14-08-2021,2.063,11.13,2.456666667
15-08-2021,2.063,55.99,2.433333333
16-08-2021,2.05,127.2,2.41
17-08-2021,2.037,157.74,2.43
18-08-2021,1.999,83.16,2.44
19-08-2021,1.969,49.64,2.42
20-08-2021,1.897,68.6,2.4
21-08-2021,1.897,95.35,2.406666667
22-08-2021,1.897,64.41,2.413333333
23-08-2021,1.996,189.93,2.42
24-08-2021,2.066,133.26,2.42
25-08-2021,2.113,47.53,2.44
26-08-2021,2.079,114.39,2.46
27-08-2021,2.107,103.81,2.44
28-08-2021,2.107,116.29,2.433333333
29-08-2021,2.107,81.68,2.426666667
30-08-2021,2.14,107.77,2.42
31-08-2021,2.14,203.01,2.4
01-09-2021,2.12,80.04,2.39
02-09-2021,2.159,106.26,2.36
03-09-2021,2.157,98.69,2.32
04-09-2021,2.157,52.84,2.3275
05-09-2021,2.157,50.7,2.335
06-09-2021,2.157,81.71,2.3425
07-09-2021,2.122,117.78,2.35
08-09-2021,2.134,85.3,2.32
09-09-2021,2.111,73.61,2.36
10-09-2021,2.14,65.94,2.38
11-09-2021,2.14,89.44,2.36
12-09-2021,2.14,69.01,2.34
13-09-2021,2.16,104.92,2.32
14-09-2021,2.161,69.79,2.27
15-09-2021,2.207,65.97,2.24
16-09-2021,2.214,119.12,2.25
17-09-2021,2.208,151.91,2.31
18-09-2021,2.208,103.52,2.32
19-09-2021,2.208,41,2.33
20-09-2021,2.172,59.96,2.34
21-09-2021,2.184,84.71,2.3
22-09-2021,2.21,54.23,2.34
23-09-2021,2.248,68.83,2.33
24-09-2021,2.27,92.75,2.32
25-09-2021,2.27,36.15,2.32
26-09-2021,2.27,33.21,2.32
27-09-2021,2.297,57.03,2.32
28-09-2021,2.283,96.16,2.35
29-09-2021,2.312,59.4,2.33
30-09-2021,2.344,102.68,2.32
01-10-2021,2.381,68.04,2.31
02-10-2021,2.381,57.64,2.3
03-10-2021,2.381,43.25,2.29
04-10-2021,2.439,65.81,2.28
05-10-2021,2.503,171.9,2.22
06-10-2021,2.44,56.07,2.28
07-10-2021,2.472,121.31,2.33
08-10-2021,2.483,94.4,2.36
09-10-2021,2.483,37.86,2.353333333
10-10-2021,2.483,26.15,2.346666667
11-10-2021,2.529,50.81,2.34
12-10-2021,2.527,81.57,2.32
13-10-2021,2.542,94.01,2.33
14-10-2021,2.588,55.36,2.24
15-10-2021,2.588,107.15,2.26
16-10-2021,2.588,27.15,2.266666667
17-10-2021,2.588,35.05,2.273333333
18-10-2021,2.557,126.71,2.28
19-10-2021,2.567,133.84,2.28
20-10-2021,2.598,76.41,2.35
21-10-2021,2.558,94.01,2.4
22-10-2021,2.558,86.04,2.38
23-10-2021,2.558,62.44,2.39
24-10-2021,2.558,49.44,2.4
25-10-2021,2.572,79.63,2.41
26-10-2021,2.573,144.65,2.43
27-10-2021,2.505,102.93,2.4
28-10-2021,2.51,96.13,2.37
29-10-2021,2.487,55.78,2.38
30-10-2021,2.487,49.84,2.37
31-10-2021,2.487,66.92,2.36
01-11-2021,2.511,124.33,2.35
02-11-2021,2.51,62.87,2.33
03-11-2021,2.431,73.81,2.37
04-11-2021,2.415,122.69,2.37
05-11-2021,2.455,76.94,2.4
06-11-2021,2.455,28.16,2.406666667
07-11-2021,2.455,46.44,2.413333333
08-11-2021,2.478,46.37,2.42
09-11-2021,2.517,84.58,2.41
10-11-2021,2.455,135.3,2.37
11-11-2021,2.445,83.04,2.36
12-11-2021,2.411,101.22,2.33
13-11-2021,2.411,63.28,2.326666667
14-11-2021,2.411,51.49,2.323333333
